"intnr","id","inttime","ctry","weight","compd","gdr","b_y","b_m","ageq","smas1","smas2","smas3","smas4","smas5","smas6","smas7","smas8","smas9","smas"
1257,10257,685,"Colombia",2.017305,"20210428","Girl",2006,12,14,5,5,3,4,5,3,5,5,3,4.222222
1258,10258,1065,"Colombia",0.9594941,"20210428","Girl",2008,8,12,2,4,4,3,2,3,4,3,4,3.222222
1259,10259,2216,"Colombia",0.05107366,"20210428","Girl",2006,11,14,5,5,5,4,4,5,5,5,4,4.666667
1260,10260,1755,"Colombia",0.7999677,"20210428","Girl",2008,2,13,4,5,5,5,5,5,5,5,5,4.888889
1261,10261,2651,"Colombia",2.266107,"20210428","Boy",2007,1,14,5,5,5,5,3,4,4,5,5,4.555556
1263,10263,1039,"Colombia",0.7999677,"20210428","Girl",2007,10,13,5,5,5,4,5,5,5,5,5,4.888889
1264,10264,987,"Colombia",0.9391435,"20210428","Boy",2008,3,13,5,5,4,4,2,4,4,5,3,4
1265,10265,1982,"Colombia",0.8095017,"20210428","Girl",2007,9,13,5,5,4,5,5,5,4,5,2,4.444444
1266,10266,710,"Colombia",0,"20210428","Boy",2008,11,12,5,5,5,4,3,3,5,5,3,4.222222
1268,10268,1209,"Colombia",0.9973123,"20210428","Boy",2006,12,14,5,5,5,5,4,5,5,5,4,4.777778
1270,10270,789,"Colombia",1.113157,"20210428","Boy",2008,10,12,2,1,1,1,1,1,1,1,1,1.111111
1271,10271,1675,"Colombia",1.434488,"20210428","Boy",2007,2,14,5,5,5,5,5,5,5,5,5,5
1272,10272,865,"Colombia",1.657059,"20210428","Boy",2009,2,12,5,5,5,5,5,5,4,5,4,4.777778
1273,10273,723,"Colombia",0.9880698,"20210428","Girl",2006,6,14,3,4,3,4,4,4,5,5,3,3.888889
1275,10275,2129,"Colombia",0.9093403,"20210428","Boy",2007,4,14,5,5,4,4,3,5,5,5,5,4.555556
1276,10276,256,"Colombia",0.0421396,"20210428","Girl",2008,6,12,4,5,3,4,4,5,5,3,3,4
1277,10277,1326,"Colombia",1.930987,"20210428","Boy",2008,11,12,5,5,5,5,5,4,5,5,5,4.888889
1278,10278,600,"Colombia",0.9481936,"20210428","Girl",2009,2,12,4,5,4,4,4,4,4,5,4,4.222222
1279,10279,1432,"Colombia",0,"20210428","Girl",2008,1,13,3,5,4,3,2,3,4,5,2,3.444444
1281,10281,1681,"Colombia",1.077832,"20210428","Boy",2008,7,12,5,5,5,5,4,5,4,4,4,4.555556
1283,10283,567,"Colombia",0.9457912,"20210428","Boy",2008,6,12,5,5,5,5,3,4,3,5,5,4.444444
1285,10285,1481,"Colombia",0.9391435,"20210429","Boy",2007,9,13,5,2,4,3,1,4,5,5,5,3.777778
1286,10286,1158,"Colombia",0.9457912,"20210429","Boy",2008,4,13,5,5,5,5,5,5,3,5,5,4.777778
1287,10287,913,"Colombia",2.012194,"20210429","Boy",2007,3,14,5,5,5,3,3,5,4,5,1,4
1288,10288,1115,"Colombia",1.12316,"20210429","Boy",2006,10,14,4,5,4,5,2,5,4,5,4,4.222222
1290,10290,1247,"Colombia",1.629126,"20210429","Boy",2007,11,13,5,5,5,3,1,5,5,5,3,4.111111
1291,10291,1275,"Colombia",1.930987,"20210429","Boy",2008,10,12,4,5,5,5,5,5,5,5,4,4.777778
1293,10293,709,"Colombia",0.7999677,"20210429","Girl",2007,10,13,4,4,5,4,4,4,5,5,4,4.333333
1296,10296,496,"Colombia",0.9457912,"20210429","Boy",2008,9,12,5,5,5,5,2,5,5,5,5,4.666667
1299,10299,1775,"Colombia",2.012194,"20210429","Boy",2006,7,14,4,5,4,3,4,4,5,3,4,4
1301,10301,806,"Colombia",0.03513343,"20210429","Girl",2007,9,13,5,5,5,5,5,5,5,5,3,4.777778
1302,10302,875,"Colombia",0.8074507,"20210429","Boy",2008,1,13,5,5,4,4,4,5,5,5,4,4.555556
1303,10303,534,"Colombia",0.8986305,"20210429","Boy",2007,4,14,4,5,5,5,4,5,4,5,5,4.666667
1304,10304,1051,"Colombia",0.9570631,"20210429","Boy",2008,9,12,4,4,5,4,1,5,4,5,5,4.111111
1305,10305,764,"Colombia",0.9481936,"20210429","Girl",2008,12,12,5,5,5,5,4,5,5,5,5,4.888889
1310,10310,1282,"Colombia",0.7979409,"20210429","Boy",2007,5,13,2,1,5,4,4,4,4,4,4,3.555556
1311,10311,1718,"Colombia",1.115985,"20210429","Girl",2009,2,12,5,5,5,2,5,5,4,5,2,4.222222
1312,10312,859,"Colombia",0.07296049,"20210429","Girl",2008,10,12,5,5,5,4,3,4,4,5,5,4.444444
1315,10315,896,"Colombia",0.8074507,"20210429","Boy",2007,11,13,5,5,4,4,3,4,3,4,5,4.111111
1317,10317,1243,"Colombia",0.9570631,"20210429","Boy",2008,5,12,5,5,5,5,4,5,5,5,4,4.777778
1318,10318,447,"Colombia",0.03546207,"20210429","Boy",2007,12,13,5,5,5,4,1,5,5,5,4,4.333333
1319,10319,670,"Colombia",0.9594941,"20210429","Girl",2008,8,12,5,5,4,5,4,5,4,3,5,4.444444
1323,10323,854,"Colombia",1.077832,"20210429","Boy",2009,2,12,5,5,4,4,3,5,4,5,4,4.333333
1324,10324,1614,"Colombia",1.930987,"20210429","Boy",2009,3,12,3,5,4,3,5,4,3,5,5,4.111111
1326,10326,2131,"Colombia",0.7979409,"20210429","Boy",2007,12,13,4,4,2,3,5,5,3,5,3,3.777778
1327,10327,372,"Colombia",0.04888827,"20210429","Boy",2008,11,12,2,5,5,5,4,5,5,5,4,4.444444
1329,10329,1495,"Colombia",2.266107,"20210429","Boy",2006,8,14,5,5,5,5,4,5,4,5,4,4.666667
1331,10331,814,"Colombia",0.9855664,"20210429","Boy",2007,1,14,1,1,4,4,4,4,5,5,4,3.555556
1332,10332,826,"Colombia",1.08057,"20210429","Girl",2008,6,12,4,5,5,3,3,4,5,5,2,4
1334,10334,845,"Colombia",0.04391178,"20210429","Girl",2006,6,14,4,5,4,4,4,5,5,5,4,4.444444
1336,10336,753,"Colombia",0.941529,"20210429","Girl",2007,12,13,4,5,5,5,5,5,4,5,5,4.777778
1342,10342,1337,"Colombia",0.07296049,"20210429","Girl",2009,2,12,4,5,5,5,5,5,4,5,4,4.666667
1343,10343,1491,"Colombia",0.0413506,"20210429","Girl",2007,4,14,2,5,5,4,4,5,5,5,2,4.111111
1344,10344,656,"Colombia",0.07154889,"20210429","Boy",2007,8,13,5,5,5,5,5,5,5,5,5,5
1345,10345,937,"Colombia",1.057651,"20210429","Boy",2007,12,13,5,5,5,5,5,5,4,5,5,4.888889
1346,10346,525,"Colombia",0.9481936,"20210429","Girl",2008,4,13,5,5,5,5,4,5,4,5,4,4.666667
1347,10347,410,"Colombia",1.115985,"20210429","Girl",2009,3,12,5,5,5,5,5,5,5,5,5,5
1350,10350,1324,"Colombia",0.8074507,"20210429","Boy",2007,10,13,4,5,4,5,4,5,4,5,5,4.555556
1351,10351,1012,"Colombia",0.9570631,"20210429","Boy",2009,3,12,4,5,3,2,5,4,4,5,1,3.666667
1352,10352,656,"Colombia",0.9391435,"20210429","Boy",2008,1,13,5,5,5,4,3,5,4,5,1,4.111111
1354,10354,872,"Colombia",0.9594941,"20210429","Girl",2008,6,12,4,5,5,4,4,5,4,4,5,4.444444
1357,10357,1466,"Colombia",0.04203284,"20210429","Boy",2008,4,13,4,4,4,2,4,3,4,4,4,3.666667
1358,10358,1333,"Colombia",0.9880698,"20210429","Girl",2006,11,14,2,5,4,5,3,5,4,4,4,4
1360,10360,821,"Colombia",1.417593,"20210429","Boy",2006,7,14,5,5,5,4,5,5,5,5,5,4.888889
1361,10361,855,"Colombia",2.271863,"20210429","Girl",2007,3,14,5,5,5,5,4,5,4,5,4,4.666667
1363,10363,521,"Colombia",1.113157,"20210429","Boy",2009,3,12,2,4,4,4,4,4,4,5,3,3.777778
1365,10365,1445,"Colombia",0.9594941,"20210429","Girl",2008,10,12,5,5,4,4,1,5,5,5,5,4.333333
1366,10366,969,"Colombia",0.8095017,"20210429","Girl",2007,6,13,5,5,4,5,2,4,4,4,4,4.111111
1368,10368,636,"Colombia",0.8074507,"20210429","Boy",2007,7,13,5,5,5,4,3,5,5,5,5,4.666667
1370,10370,709,"Colombia",0.8095017,"20210429","Girl",2007,12,13,2,5,4,4,3,5,5,5,2,3.888889
1372,10372,839,"Colombia",0.04391178,"20210429","Girl",2006,11,14,5,5,3,3,5,3,5,5,5,4.333333
1373,10373,1147,"Colombia",0.9481936,"20210429","Girl",2009,1,12,5,5,3,3,4,5,4,5,5,4.333333
1376,10376,1036,"Colombia",1.629126,"20210429","Boy",2007,5,13,5,5,5,4,2,5,5,5,1,4.111111
1377,10377,1003,"Colombia",1.633264,"20210429","Girl",2007,5,13,4,4,5,2,3,4,5,4,5,4
1380,10380,923,"Colombia",0.941529,"20210429","Girl",2007,12,13,5,5,4,4,5,5,3,4,4,4.333333
1381,10381,213,"Colombia",1.151609,"20210429","Boy",2007,9,13,5,5,5,5,5,5,5,5,5,5
1382,10382,734,"Colombia",1.113157,"20210429","Boy",2008,5,12,4,5,4,4,5,5,3,4,4,4.222222
1383,10383,1631,"Colombia",1.253623,"20210429","Boy",2008,5,12,5,5,4,5,1,5,5,5,4,4.333333
1384,10384,2099,"Colombia",0.04391178,"20210429","Girl",2006,12,14,1,1,5,1,1,5,5,5,4,3.111111
1385,10385,1104,"Colombia",1.350821,"20210429","Boy",2007,12,13,5,5,5,4,5,4,5,5,4,4.666667
1391,10391,1233,"Colombia",1.633264,"20210429","Girl",2007,10,13,4,5,4,5,5,5,5,5,3,4.555556
1392,10392,1488,"Colombia",2.180176,"20210429","Girl",2008,8,12,4,2,3,5,4,3,3,3,3,3.333333
1393,10393,1476,"Colombia",2.012194,"20210429","Boy",2006,9,14,3,4,3,3,5,5,3,4,2,3.555556
1394,10394,1951,"Colombia",2.271863,"20210429","Girl",2006,12,14,5,4,4,4,4,3,4,4,3,3.888889
1397,10397,995,"Colombia",0.9973123,"20210429","Boy",2006,7,14,5,5,4,4,2,5,5,5,4,4.333333
1398,10398,454,"Colombia",1.113157,"20210429","Boy",2009,3,12,4,5,5,4,4,5,5,5,3,4.444444
1400,10400,844,"Colombia",2.017305,"20210429","Girl",2007,1,14,5,5,4,3,3,5,4,5,5,4.333333
1401,10401,2050,"Colombia",0.9973123,"20210429","Boy",2006,10,14,5,5,5,5,5,4,5,5,5,4.888889
1402,10402,331,"Colombia",1.726746,"20210429","Boy",2007,3,14,4,3,3,4,2,4,4,5,3,3.555556
1403,10403,1449,"Colombia",0.9998455,"20210429","Girl",2007,1,14,5,5,5,4,5,5,4,5,4,4.666667
1404,10404,2310,"Colombia",0.04328466,"20210429","Boy",2006,8,14,5,5,5,4,3,5,5,5,5,4.666667
1406,10406,1094,"Colombia",1.930987,"20210429","Boy",2008,10,12,5,4,5,4,4,3,5,3,2,3.888889
1407,10407,590,"Colombia",0.9998455,"20210429","Girl",2006,10,14,3,5,4,5,1,4,5,5,3,3.888889
1408,10408,319,"Colombia",0.04380052,"20210429","Boy",2006,9,14,5,5,4,5,5,5,5,4,3,4.555556
1409,10409,1264,"Colombia",1.08057,"20210429","Girl",2008,12,12,5,5,5,4,4,5,4,5,4,4.555556
1410,10410,721,"Colombia",0.0421396,"20210429","Girl",2008,8,12,5,5,4,5,5,5,5,4,5,4.777778
1411,10411,710,"Colombia",0.8986305,"20210429","Boy",2007,8,13,5,5,5,4,5,4,4,5,5,4.666667
1413,10413,522,"Colombia",1.12316,"20210429","Boy",2006,10,14,5,5,5,4,4,5,3,5,4,4.444444
1415,10415,1188,"Colombia",0.9481936,"20210429","Girl",2008,7,12,4,5,4,4,2,5,5,5,2,4
1416,10416,1265,"Colombia",1.159971,"20210429","Boy",2006,10,14,5,5,5,5,4,5,5,5,4,4.777778
1417,10417,834,"Colombia",0.07296049,"20210429","Girl",2008,7,12,5,5,5,5,4,5,4,5,4,4.666667
1420,10420,809,"Colombia",0.8074507,"20210429","Boy",2007,4,14,4,5,4,3,3,5,5,5,5,4.333333
1421,10421,1490,"Colombia",0.9481936,"20210429","Girl",2008,6,12,4,5,5,3,5,5,2,5,5,4.333333
1422,10422,1048,"Colombia",1.159971,"20210429","Boy",2006,6,14,5,5,5,5,5,5,5,5,5,5
1425,10425,1254,"Colombia",1.672687,"20210429","Girl",2006,12,14,5,4,4,5,3,4,3,5,4,4.111111
1427,10427,1162,"Colombia",2.017305,"20210429","Girl",2006,6,14,5,5,5,5,4,5,4,5,3,4.555556
1428,10428,1187,"Colombia",2.017305,"20210429","Girl",2006,9,14,5,5,4,4,4,5,4,5,4,4.444444
1429,10429,664,"Colombia",0.9594941,"20210429","Girl",2008,7,12,5,5,5,4,4,5,5,5,5,4.777778
1431,10431,1238,"Colombia",0.9570631,"20210429","Boy",2008,9,12,4,5,5,5,5,5,4,4,4,4.555556
1432,10432,3568,"Colombia",1.633264,"20210429","Girl",2007,5,13,5,5,5,5,5,5,1,5,5,4.555556
1438,10438,398,"Colombia",1.12316,"20210429","Boy",2006,10,14,2,1,4,2,2,2,4,5,4,2.888889
1440,10440,720,"Colombia",1.834701,"20210429","Boy",2007,8,13,5,5,5,4,1,5,5,5,2,4.111111
1442,10442,831,"Colombia",1.126013,"20210429","Girl",2006,12,14,4,5,4,5,2,4,4,5,4,4.111111
1445,10445,1203,"Colombia",1.930987,"20210429","Boy",2009,1,12,5,5,4,4,5,5,5,4,2,4.333333
1446,10446,873,"Colombia",0.7979409,"20210429","Boy",2007,8,13,4,5,3,4,3,5,4,5,4,4.111111
1449,10449,935,"Colombia",1.866158,"20210430","Boy",2008,10,12,4,5,4,3,4,5,4,5,4,4.222222
1450,10450,1283,"Colombia",2.180176,"20210430","Girl",2008,5,12,5,5,5,5,5,5,5,5,5,5
1451,10451,1612,"Colombia",0.9570631,"20210430","Boy",2008,5,12,4,5,4,5,3,4,5,3,2,3.888889
1454,10454,1366,"Colombia",0.04203284,"20210430","Boy",2008,11,12,4,5,5,4,4,5,4,5,2,4.222222
1457,10457,891,"Colombia",0.9570631,"20210430","Boy",2009,1,12,3,5,3,3,2,4,3,4,2,3.222222
1459,10459,1407,"Colombia",1.115985,"20210430","Girl",2008,5,12,5,5,5,5,5,5,5,5,5,5
1462,10462,823,"Colombia",1.112751,"20210430","Girl",2007,2,14,3,5,5,3,3,4,3,5,2,3.666667
1463,10463,397,"Colombia",1.253623,"20210430","Boy",2008,11,12,5,5,5,5,5,5,5,5,5,5
1464,10464,2512,"Colombia",1.421194,"20210430","Girl",2006,5,14,4,5,5,4,2,4,5,5,4,4.222222
1466,10466,910,"Colombia",0.7999677,"20210430","Girl",2007,5,13,5,5,5,5,5,5,5,5,4,4.888889
1467,10467,1630,"Colombia",1.657059,"20210430","Boy",2008,11,12,5,5,4,5,1,1,3,5,3,3.555556
1468,10468,919,"Colombia",0.07154889,"20210430","Boy",2007,4,14,4,4,4,4,3,4,3,5,4,3.888889
1469,10469,1041,"Colombia",0.9998455,"20210430","Girl",2007,2,14,5,5,4,5,4,4,5,5,2,4.333333
1470,10470,884,"Colombia",1.726746,"20210430","Boy",2006,8,14,4,5,5,5,5,4,4,5,4,4.555556
1471,10471,759,"Colombia",1.726746,"20210430","Boy",2006,6,14,4,5,5,4,4,5,4,5,4,4.444444
1473,10473,1070,"Colombia",0.04124583,"20210430","Boy",2008,1,13,4,5,3,3,1,5,4,5,1,3.444444
1475,10475,2390,"Colombia",0.9570631,"20210430","Boy",2008,11,12,5,5,4,5,4,4,5,5,5,4.666667
1477,10477,908,"Colombia",2.180176,"20210430","Girl",2008,10,12,4,5,4,3,3,4,4,5,3,3.888889
1478,10478,867,"Colombia",0.8074507,"20210430","Boy",2007,6,13,5,5,5,5,5,5,5,5,2,4.666667
1479,10479,1065,"Colombia",0.9570631,"20210430","Boy",2008,6,12,4,4,4,3,3,4,4,5,4,3.888889
1482,10482,1153,"Colombia",0.04124583,"20210430","Boy",2007,5,13,4,4,5,4,3,4,4,5,2,3.888889
1483,10483,1035,"Colombia",1.376595,"20210430","Boy",2008,5,12,5,5,4,5,2,5,4,5,2,4.111111
1485,10485,764,"Colombia",0.0416433,"20210430","Girl",2008,6,12,5,5,5,5,3,4,5,5,2,4.333333
1487,10487,1413,"Colombia",1.834701,"20210430","Boy",2007,9,13,5,5,5,5,5,5,5,5,5,5
1490,10490,878,"Colombia",1.401571,"20210430","Girl",2008,2,13,4,5,4,4,4,4,4,5,4,4.222222
1491,10491,4267,"Colombia",0.9391435,"20210430","Boy",2007,5,13,5,3,4,5,4,4,5,5,4,4.333333
1492,10492,528,"Colombia",1.115985,"20210430","Girl",2008,12,12,4,5,4,4,4,4,4,4,4,4.111111
1493,10493,875,"Colombia",0.9481936,"20210430","Girl",2008,4,13,4,5,5,5,3,5,2,5,2,4
1494,10494,1424,"Colombia",0.04153779,"20210430","Boy",2009,2,12,4,5,5,3,3,5,5,5,3,4.222222
1495,10495,1108,"Colombia",0.03555215,"20210430","Girl",2007,8,13,3,5,2,3,2,1,2,5,5,3.111111
1498,10498,214,"Colombia",0.9570631,"20210430","Boy",2008,7,12,3,2,1,1,2,2,3,2,2,2
1500,10500,1097,"Colombia",1.731132,"20210430","Girl",2006,5,14,5,5,5,5,4,5,4,4,2,4.333333
1502,10502,1188,"Colombia",0.8074507,"20210430","Boy",2008,2,13,5,5,4,4,4,5,4,3,2,4
1503,10503,668,"Colombia",0.9391435,"20210430","Boy",2007,4,14,5,5,4,3,4,5,3,5,3,4.111111
1504,10504,1151,"Colombia",0.8095017,"20210430","Girl",2007,12,13,4,4,5,5,5,5,5,5,5,4.777778
1509,10509,1508,"Colombia",1.306344,"20210430","Boy",2006,11,14,4,5,4,4,3,5,5,5,5,4.444444
1510,10510,1216,"Colombia",1.162917,"20210430","Girl",2006,12,14,5,2,4,3,2,5,4,4,2,3.444444
1514,10514,844,"Colombia",0.07602884,"20210430","Girl",2007,3,14,5,4,4,3,2,5,5,5,5,4.222222
1515,10515,1091,"Colombia",0.941529,"20210430","Girl",2007,12,13,4,4,3,3,5,5,3,5,4,4
1517,10517,1210,"Colombia",1.115985,"20210430","Girl",2008,4,13,4,5,5,4,5,4,5,4,4,4.444444
1519,10519,865,"Colombia",0.8074507,"20210430","Boy",2007,10,13,4,4,4,4,4,4,5,4,4,4.111111
1521,10521,804,"Colombia",0.7999677,"20210430","Girl",2007,5,13,5,5,5,4,4,5,5,5,2,4.444444
1523,10523,780,"Colombia",0.7999677,"20210430","Girl",2007,10,13,4,5,4,3,4,5,4,5,4,4.222222
1524,10524,1086,"Colombia",0,"20210430","Girl",2006,9,14,3,4,4,4,4,4,3,4,4,3.777778
1525,10525,1156,"Colombia",0.9973123,"20210430","Boy",2007,1,14,5,5,5,4,3,5,4,4,4,4.333333
1528,10528,987,"Colombia",1.253623,"20210430","Boy",2009,3,12,5,4,4,3,4,5,4,5,4,4.222222
1529,10529,2461,"Colombia",1.162917,"20210430","Girl",2006,5,14,4,5,3,4,4,4,4,4,4,4
1534,10534,778,"Colombia",1.113157,"20210430","Boy",2008,4,13,5,5,4,4,2,5,5,5,5,4.444444
1536,10536,1837,"Colombia",1.115985,"20210430","Girl",2008,10,12,4,5,5,5,3,5,5,5,4,4.555556
1537,10537,988,"Colombia",0.7999677,"20210430","Girl",2007,4,14,4,5,5,5,4,4,4,5,5,4.555556
1539,10539,1510,"Colombia",2.180176,"20210430","Girl",2008,6,12,5,5,5,5,5,5,4,5,5,4.888889
1541,10541,880,"Colombia",0.9481936,"20210430","Girl",2008,6,12,5,5,5,5,3,5,5,4,2,4.333333
1543,10543,1599,"Colombia",0.9594941,"20210430","Girl",2008,9,12,5,5,5,4,4,5,5,5,4,4.666667
1544,10544,1033,"Colombia",0.9093403,"20210430","Boy",2008,2,13,5,5,5,5,4,4,5,4,4,4.555556
1545,10545,751,"Colombia",1.39802,"20210430","Boy",2007,11,13,5,5,5,5,4,5,4,5,3,4.555556
1549,10549,2289,"Colombia",0.9481936,"20210430","Girl",2008,9,12,3,5,1,4,4,2,4,5,3,3.444444
1552,10552,595,"Colombia",0.9009131,"20210430","Girl",2007,12,13,4,5,5,5,4,4,3,5,5,4.444444
1561,10561,826,"Colombia",0.9594941,"20210430","Girl",2009,3,12,4,5,5,3,4,5,4,5,2,4.111111
1562,10562,1892,"Colombia",0.9880698,"20210430","Girl",2006,10,14,1,1,5,5,4,5,4,5,5,3.888889
1565,10565,809,"Colombia",0.9973123,"20210430","Boy",2006,10,14,5,5,5,5,5,5,5,5,5,5
1566,10566,780,"Colombia",1.115985,"20210430","Girl",2008,7,12,5,5,4,4,5,5,3,4,2,4.111111
1567,10567,1071,"Colombia",0,"20210430","Girl",2007,8,13,4,5,5,4,4,5,4,5,4,4.444444
1570,10570,432,"Colombia",0.8074507,"20210430","Boy",2007,12,13,2,4,5,4,3,4,4,4,3,3.666667
1571,10571,2225,"Colombia",0.6668213,"20210430","Girl",2007,4,14,5,5,4,3,4,5,4,5,4,4.333333
1572,10572,1459,"Colombia",1.159971,"20210430","Boy",2006,9,14,4,5,3,4,4,3,4,4,4,3.888889
1574,10574,646,"Colombia",0.8074507,"20210430","Boy",2007,9,13,5,5,5,5,3,4,4,5,5,4.555556
1575,10575,720,"Colombia",0.9570631,"20210430","Boy",2008,10,12,2,5,5,4,4,4,4,4,4,4
1576,10576,621,"Colombia",0.04380052,"20210430","Boy",2006,9,14,3,3,3,3,3,3,3,3,3,3
1579,10579,505,"Colombia",1.162917,"20210430","Girl",2006,6,14,4,5,4,5,3,4,4,5,2,4
1580,10580,1653,"Colombia",0.0421396,"20210430","Girl",2008,6,12,5,5,4,4,5,5,5,5,3,4.555556
1582,10582,1878,"Colombia",0.08480617,"20210430","Boy",2008,9,12,5,5,5,4,4,5,5,5,3,4.555556
1583,10583,630,"Colombia",0.7999677,"20210430","Girl",2007,5,13,5,5,5,5,4,5,5,5,4,4.777778
1584,10584,599,"Colombia",0.9009131,"20210430","Girl",2007,11,13,4,4,4,4,4,4,4,5,4,4.111111
1586,10586,848,"Colombia",1.113157,"20210430","Boy",2009,2,12,5,5,4,5,4,4,5,4,4,4.444444
1588,10588,1198,"Colombia",0.8074507,"20210430","Boy",2007,9,13,4,5,4,4,3,4,5,5,2,4
1589,10589,563,"Colombia",0.7999677,"20210430","Girl",2008,1,13,5,5,4,3,4,5,4,5,3,4.222222
1591,10591,425,"Colombia",0.6589678,"20210430","Girl",2007,10,13,1,1,5,5,5,5,5,5,4,4
1593,10593,683,"Colombia",0.03513343,"20210430","Girl",2007,9,13,4,5,5,4,2,3,5,5,2,3.888889
1594,10594,967,"Colombia",0.9570631,"20210430","Boy",2008,11,12,5,5,5,4,3,5,4,5,4,4.444444
1595,10595,912,"Colombia",0.7979409,"20210430","Boy",2007,9,13,5,5,5,4,2,5,4,5,2,4.111111
1596,10596,739,"Colombia",0.04203284,"20210430","Boy",2008,5,12,4,5,4,5,2,5,5,5,2,4.111111
1597,10597,1306,"Colombia",0.04901245,"20210430","Girl",2008,12,12,5,5,5,5,5,5,5,5,4,4.888889
1599,10599,959,"Colombia",0.8074507,"20210430","Boy",2007,12,13,4,4,4,3,2,2,4,5,3,3.444444
1600,10600,970,"Colombia",0.7999677,"20210430","Girl",2007,11,13,4,5,5,4,3,4,5,5,4,4.333333
1601,10601,1780,"Colombia",0.9998455,"20210430","Girl",2006,9,14,5,5,4,4,3,4,5,5,3,4.222222
1602,10602,1053,"Colombia",1.065138,"20210430","Boy",2008,5,12,5,5,5,5,4,5,5,5,5,4.888889
1604,10604,697,"Colombia",0.04203284,"20210430","Boy",2009,2,12,1,5,5,3,1,5,5,2,2,3.222222
1609,10609,800,"Colombia",0.9116501,"20210430","Girl",2007,8,13,4,5,4,4,3,4,4,5,4,4.111111
1610,10610,586,"Colombia",1.930987,"20210430","Boy",2009,3,12,4,5,4,3,4,4,4,4,4,4
1613,10613,1778,"Colombia",0.7979409,"20210430","Boy",2007,10,13,5,5,4,5,2,5,4,5,2,4.111111
1615,10615,878,"Colombia",1.309662,"20210430","Girl",2006,7,14,3,5,5,4,3,5,4,5,3,4.111111
1619,10619,711,"Colombia",0.8074507,"20210430","Boy",2008,1,13,4,5,4,3,2,4,4,3,2,3.444444
1624,10624,1133,"Colombia",1.935892,"20210430","Girl",2008,8,12,4,5,4,3,3,5,4,4,3,3.888889
1625,10625,1518,"Colombia",0.9570631,"20210430","Boy",2008,7,12,5,5,5,4,5,5,5,5,5,4.888889
1626,10626,1364,"Colombia",0.8074507,"20210430","Boy",2007,12,13,5,5,5,5,5,5,4,5,5,4.888889
1627,10627,323,"Colombia",0.9998455,"20210430","Girl",2007,2,14,5,5,5,5,5,5,5,5,5,5
1630,10630,370,"Colombia",0.9973123,"20210430","Boy",2007,3,14,4,5,5,5,5,3,5,5,3,4.444444
1631,10631,307,"Colombia",1.126013,"20210430","Girl",2006,10,14,5,4,4,5,4,5,4,5,5,4.555556
1632,10632,1053,"Colombia",1.354252,"20210501","Girl",2008,3,13,5,4,4,5,2,4,4,5,5,4.222222
1633,10633,2269,"Colombia",0.08859716,"20210501","Girl",2007,1,14,5,5,4,3,4,5,3,3,5,4.111111
1634,10634,720,"Colombia",0.7999677,"20210501","Girl",2007,7,13,2,5,4,4,4,4,3,5,4,3.888889
1637,10637,548,"Colombia",0.9009131,"20210501","Girl",2008,3,13,5,5,4,4,5,5,4,5,5,4.666667
1638,10638,1989,"Colombia",0.0413506,"20210501","Girl",2007,7,13,4,5,5,3,5,5,4,5,4,4.444444
1639,10639,2262,"Colombia",0.04380052,"20210501","Boy",2006,6,14,4,5,4,5,5,5,5,5,5,4.777778
1640,10640,1051,"Colombia",0.08502159,"20210501","Girl",2009,1,12,5,5,5,5,5,5,5,5,5,5
1642,10642,986,"Colombia",0.9457912,"20210501","Boy",2008,4,13,5,5,5,3,2,5,5,5,4,4.333333
1643,10643,625,"Colombia",0.08502159,"20210501","Girl",2009,1,12,5,5,5,4,4,5,5,5,5,4.777778
1644,10644,1198,"Colombia",1.731132,"20210501","Girl",2006,6,14,5,5,5,5,4,5,5,5,4,4.777778
1645,10645,1272,"Colombia",1.060338,"20210501","Girl",2007,8,13,5,5,5,5,3,5,4,5,3,4.444444
1646,10646,1026,"Colombia",0.9391435,"20210501","Boy",2008,1,13,5,5,4,5,4,5,5,5,3,4.555556
1647,10647,1102,"Colombia",0.9594941,"20210501","Girl",2008,8,12,5,5,5,4,5,5,5,5,5,4.888889
1651,10651,1006,"Colombia",0.8986305,"20210501","Boy",2008,3,13,5,5,5,4,3,5,2,5,4,4.222222
1652,10652,960,"Colombia",1.629126,"20210501","Boy",2007,8,13,5,5,4,5,4,3,4,5,4,4.333333
1654,10654,782,"Colombia",1.162917,"20210501","Girl",2007,3,14,5,5,5,3,4,5,5,5,5,4.666667
1656,10656,1518,"Colombia",0.03546207,"20210501","Boy",2007,8,13,5,4,5,5,5,1,1,5,1,3.555556
1658,10658,584,"Colombia",0.0421396,"20210501","Girl",2009,2,12,5,4,4,4,3,4,4,5,3,4
1661,10661,803,"Colombia",0.08502159,"20210501","Girl",2009,1,12,5,5,5,4,4,5,4,5,4,4.555556
1662,10662,1385,"Colombia",0.9973123,"20210501","Boy",2007,2,14,4,4,4,3,4,4,3,3,2,3.444444
1666,10666,1410,"Colombia",0.9973123,"20210501","Boy",2006,10,14,5,5,5,5,4,3,4,5,5,4.555556
1670,10670,1137,"Colombia",0.8095017,"20210501","Girl",2007,10,13,5,5,4,5,5,4,4,5,5,4.666667
1671,10671,781,"Colombia",1.162917,"20210501","Girl",2006,9,14,5,5,5,5,2,5,5,5,4,4.555556
1672,10672,1266,"Colombia",2.180176,"20210501","Girl",2008,11,12,5,5,5,5,4,5,5,5,5,4.888889
